Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
eternity-handcrafted-unique-mosaic-glass-table-lamp,Eternity Handcrafted unique Mosaic Glass Table Lamp,"Specifications of Eternity Handcrafted unique Mosaic Glass Table Lamp (35 cm, Blue) In The Box Sales Package 1 Table Lamp Number of Contents in Sales Package Pack of 1 General Type Buffet, Desk Color Blue Lamp Body Material Glass Lamp Base Material Metal Bulb Type 1x15 LED, CFSL ,Bulb Light Color Blue Assembly Required No Model Name Handcrafted unique Mosaic Glass Model Number Eternity001007 Power Features Power Requirement 110-240V, 50/60Hz Power Source Ac Additional Features Handcrafted lamps Dimensions Width 15 cm Height 35 cm Weight 1000 g",Eternity,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Blue,Number of Contents in Sales Package,Pack of 1,Type,"Buffet, Desk",,100,shopify,50,deny,manual,26.38,29.9,TRUE,TRUE,,http://img5a.flixcart.com/image/table-lamp/p/m/4/eternity001007-eternity-handcrafted-unique-mosaic-glass-original-imaeh8yzamypxuhx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
3a-autocare-car-mat-hyundai-santro,3a AUTOCARE Car Mat Hyundai Santro,Buy 3a AUTOCARE Car Mat Hyundai Santro for CAD $39.60 online. 3a AUTOCARE Car Mat Hyundai Santro at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,3a AUTOCARE,Automotive,Automotive,TRUE,Color,Beige,Material,Microfibre,Type,Floor Mat,,100,shopify,50,deny,manual,26.22,39.6,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/g/9/p/3a114-1-verna-3a-autocare-verna-1100x1100-imae9zygzqpjhhgx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
teesort-solid-women-s-grey-track-pants,TeeSort Solid Women's Grey Track Pants,"Specifications of TeeSort Solid Women's Grey Track Pants Track Pant Details Closure Knot Number of Contents in Sales Package Pack of 1 Fabric Cotton Pockets Kangaroo Pockets at Front Fly Drawstring General Details Pattern Solid Ideal For Women's Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach Additional Details Style Code TSXWMN-PYJRVET-A In the Box 1 Track Pant",TeeSort,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 1,Pattern,Solid,,,,100,shopify,50,deny,manual,7.9,17.58,TRUE,TRUE,,http://img6a.flixcart.com/image/track-pant/k/g/e/tsxwmn-pyjrvet-a-teesort-l-original-imaeghsppqjege2f.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
orange-plum-women-s-solid-casual-shirt,Orange Plum Women's Solid Casual Shirt,Orange Plum Women's Solid Casual Shirt - Buy Light Blue Orange Plum Women's Solid Casual Shirt For Only CAD $26.38 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it,Regular,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 1,Pattern,Solid,Type,Shirt,,100,shopify,50,deny,manual,7.9,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/z/x/a/oplr096b-orange-plum-l-original-imae463hvqtzyhwx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
k-p-dr-ambedkar-large-04-showpiece-19-cm,K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm,"Key Features of K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm Glossy Finish Jewellery done on every idol Plastic case for dust proof Designer frame Ideal for Gifting,K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Polyresin, Multicolor) Price: CAD $62.99 Figurines by K&P. Built with great Craftsmanship and Exquisite Details by artisans. These beautiful designs by K&P are a perfect to decorate your home on every occasion. These sculptures and idols are perfect gifts for your loved ones on any occasion.This beautiful showpiece figurine from K&P is a wonderful gifting option for your best friend on her housewarming party. Ideal to keep in your puja room or living room in a showcase.,Specifications of K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Polyresin, Multicolor) General Brand K&P Model Number CML401 Type Religious Idols Material Polyresin Model Name Dr.Ambedkar Large 04 Color Multicolor Dimensions Weight 400 g Height 19 cm Width 16 cm Depth 14 cm Additional Features Wall Mount No In the Box Sales Package 1 Showpiece Figurine Pack of 1",K&P,K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Po...,,TRUE,Color,Multicolor,Material,Polyresin,Type,Religious Idols,,100,shopify,50,deny,manual,37.86,62.99,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/t/u/r/cml401-k-p-original-imaehgs9tykmb32g.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
indian-art-villa-2-3-x-6-9-handmade-high-quality-stainless-steel-copper-dish-serving-food-daal-curry-karahi-kadai-wok-bowl-kadhai-0-7-l,Indian Art Villa 2.3 X 6.9 X 2.3 Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L,Buy Canadan Art Villa 2.3 X 6.9 X 2.3 Handmade High Quality Stainless Steel Copper Dish Serving Canadan Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L for CAD $33.18 online. Canadan Art Villa 2.3 X 6.9 X 2.3 Handmade High Quality Stainless Steel Copper Dish Serving Canadan Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Indian Art Villa,Kitchen & Dining,Kitchen & Dining,TRUE,Color,Brown,Material,Copper,Type,Kadhai,,100,shopify,50,deny,manual,13.2,33.18,TRUE,TRUE,,http://img6a.flixcart.com/image/pot-pan/2/w/z/iav-cb-1-585-b-indian-art-villa-1100x1100-imaeahzu7bxggxzy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
roadster-women-s-checkered-casual-reversible-shirt,Roadster Women's Checkered Casual Reversible Shirt,Roadster Women's Checkered Casual Reversible Shirt - Buy Mustard Roadster Women's Checkered Casual Reversible Shirt For Only CAD $26.38 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it,Slim Fit,Clothing,Clothing,TRUE,Fit,Slim,Number of Contents in Sales Package,Pack of 1,Pattern,Checkered,,100,shopify,50,deny,manual,13.18,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/7/e/d/859632-roadster-xl-original-imaeawygycrkkubk.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
hd-crafts-showpiece-28-cm,HD Crafts Showpiece  -  28 cm,Buy HD Crafts Showpiece  -  28 cm for CAD $22.86 online. HD Crafts Showpiece  -  28 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,HD Crafts,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Brown,Material,"Copper, Nickel",Type,Religious Idols,,100,shopify,50,deny,manual,14.06,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/n/7/5/hdm0024-hdcrafts-1100x1100-imaectqtrgdchurd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
informatix-acrylic-necklace,Informatix Acrylic Necklace,Informatix Acrylic Necklace - Buy Informatix Acrylic Necklace only for CAD $35.18 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Informatix,Jewellery,Jewellery,TRUE,Color,Pink,Type,Necklace,,,,100,shopify,50,deny,manual,5.26,35.18,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/f/h/c/fnk-27-informatix-necklace-original-imae3fmyrqjkmrrf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
informatix-acrylic-necklace,,,,,,,Color,Pink,Type,Necklace,,,NKCE5U69RSYAXMH2,100,shopify,50,deny,manual,4.38,12.3,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/m/h/2/fjw-25-informatix-necklace-original-imae5tvwufd43uc9.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
informatix-acrylic-necklace,,,,,,,Color,Blue,Type,Necklace,,,NKCE5U69CGGXVG4C,100,shopify,50,deny,manual,7.9,24.62,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/g/4/c/fjw-28-informatix-necklace-original-imae5tvwntgaqjx7.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
informatix-acrylic-necklace,,,,,,,Color,Multicolor,Type,Necklace,,,NKCE5VAAPVP5DGMZ,100,shopify,50,deny,manual,8.78,17.58,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/g/m/z/fjw-27-informatix-necklace-original-imae5ur7c9kpcvgs.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aroma-comfort-polyester-brown-plain-eyelet-window-curtain,Aroma Comfort Polyester Brown Plain Eyelet Window Curtain,"Key Features of Aroma Comfort Polyester Brown Plain Eyelet Window Curtain Height: 152 cm Width: 121 cm,Specifications of Aroma Comfort Polyester Brown Plain Eyelet Window Curtain (152 cm in Height, Pack of 2) General Brand Aroma Comfort Designed For Window Type Eyelet Model Name Plain Model ID AC-835 Color Brown Dimensions Length 152 cm Body & Design Material Polyester In the Box Number of Contents in Sales Package Pack of 2",Aroma Comfort,Home Furnishing,Home Furnishing,TRUE,Color,Brown,Material,Polyester,Type,Eyelet,,100,shopify,50,deny,manual,8.78,10.54,TRUE,TRUE,,http://img5a.flixcart.com/image/curtain/q/u/y/ac-835-152-aroma-comfort-eyelet-plain-1100x1100-imadz3chwuh2dzsg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
asus-dsl-n12u-wireless-n300-adsl-modem,Asus DSL-N12U Wireless-N300 ADSL Modem,Buy Asus DSL-N12U Wireless-N300 ADSL Modem only for CAD $140.80 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Asus,Computers,Computers,TRUE,Color,Black,Type,Wireless With Modem,,,,100,shopify,50,deny,manual,49.1,140.8,TRUE,TRUE,,http://img5a.flixcart.com/image/router/3/n/f/asus-dsl-n12u-wireless-n300-adsl-modem-original-imadyhkvnd8hxhwn.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
viha-net-embroidered-semi-stitched-salwar-suit-dupatta-material,VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"Key Features of VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material Ethnic Wear Designer Attractive Anarkali Suit,VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material Price: CAD $87.98 Viha Exclusive Embroidered Salwar Suit. Fabric Details: Top - Net, Bottom/Inner - 2.70/2.2 Mtr(Santoon), Dupatta - 2.25 Mtr(Nazneen). Product Size::- Top Length - +52, Chest Size - Max. up to 42, Waist Size - Max. up to 42. Wash Care:: Dry Clean Recommended.,Specifications of VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material Fabric Details Fabric Net Type Semi-stitched Salwar Suit Dupatta Material General Details Pattern Embroidered Ideal For Women's Color Orange Fabric Care Dry Clean Recommends Additional Details Other Details Top - Net, Bottam - Santoon, Dupatta - Nazneen Style Code JN1900_DD01 In the Box Top, Bottom, Dupatta",VIHA,Clothing,Clothing,TRUE,Color,Orange,Pattern,Embroidered,Type,Semi-stitched Salwar Suit Dupatta Material,,100,shopify,50,deny,manual,23.74,87.98,TRUE,TRUE,,http://img5a.flixcart.com/image/fabric/t/m/a/jn1900-dd01-viha-1000x1000-imae8jfnc88mujzx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
viha-net-embroidered-semi-stitched-salwar-suit-dupatta-material,,,,,,,Color,Grey,Pattern,Embroidered,Type,Semi-stitched Salwar Suit Dupatta Material,FABEH3PHHZ37AZAF,100,shopify,50,deny,manual,47.5,87.98,TRUE,TRUE,,http://img5a.flixcart.com/image/fabric/z/a/f/jn10006-dd01-viha-original-imaeb8adfuua48hd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
viha-net-embroidered-semi-stitched-salwar-suit-dupatta-material,,,,,,,Color,Green,Pattern,Embroidered,Type,Semi-stitched Salwar Suit Dupatta Material,FABEH3PHY4AFAZ6U,100,shopify,50,deny,manual,47.5,87.98,TRUE,TRUE,,http://img6a.flixcart.com/image/fabric/z/6/u/jn10001-dd01-viha-original-imaebbj4ubkttf6z.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
trinketbag-leather-bracelet,Trinketbag Leather Bracelet,Trinketbag Leather Bracelet - Buy Trinketbag Leather Bracelet only for CAD $8.78 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Trinketbag,Jewellery,Jewellery,TRUE,Color,Brown,Pack of,1,Type,Bracelet,,100,shopify,50,deny,manual,6.14,8.78,TRUE,TRUE,,http://img6a.flixcart.com/image/bangle-bracelet-armlet/n/b/k/mn010-free-size-trinketbag-1-original-imae9g5fzwegm2z6.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
krg-enterprises-cow-calf-statue-handicrafts-gifts-showpiece-4-cm,"Krg Enterprises Cow Calf Statue,Handicrafts, Gifts, Showpiece  -  4 cm","Buy Krg Enterprises Cow Calf Statue,Handicrafts, Gifts, Showpiece  -  4 cm for CAD $31.66 online. Krg Enterprises Cow Calf Statue,Handicrafts, Gifts, Showpiece  -  4 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Krg Enterprises,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Gold,Material,Brass,Type,Ethnic,,100,shopify,50,deny,manual,17.58,31.66,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/z/e/v/krg-hd-03-krg-enterprises-1100x1100-imaeam8y7gdupxff.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-2062-car-mat-maruti-ciaz,Allure Auto CM 2062 Car Mat Maruti Ciaz,Buy Allure Auto CM 2062 Car Mat Maruti Ciaz for CAD $86.24 online. Allure Auto CM 2062 Car Mat Maruti Ciaz at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Allure Auto,Automotive,Automotive,TRUE,Color,Grey,Material,Rubber,Type,Floor Mat,,100,shopify,50,deny,manual,28.14,86.24,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/s/z/2/honda-city-odourless-car-floor-foot-mats-5-pcs-set-grey-allure-1100x1100-imaecqmdx5kadmvf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
jacknjewel-gold-pearl-yellow-14-k-ring,JacknJewel Gold Pearl Yellow Gold 14 K Ring,"JacknJewel Gold Pearl Yellow Gold 14 K Ring
                         Price: CAD $312.08
				
			Jacknjewel natural stone ring made in 14kt hallmark gold. All products is certified and hallmarked. Shop now to avail the lowest online prices.
Jacknjewel natural stone ring made in 14kt hallmark gold. All products is certified and hallmarked. Shop now to avail the lowest online prices.",JacknJewel,Jewellery,Jewellery,TRUE,Color,Yellow,Pack of,1,Type,Ring,,100,shopify,50,deny,manual,152.93,312.08,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/g/y/u/jnj14as0925-9-jacknjewel-ring-1100x1100-imae5d6987ddmugc.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-414-car-mat-toyota-etios,Allure Auto CM 414 Car Mat Toyota Etios,Buy Allure Auto CM 414 Car Mat Toyota Etios for CAD $49.28 online. Allure Auto CM 414 Car Mat Toyota Etios at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Allure Auto,Automotive,Automotive,TRUE,Color,Beige,Material,Rubber,Type,Floor Mat,,100,shopify,50,deny,manual,16.19,49.28,TRUE,TRUE,,http://img6a.flixcart.com/image/car-mat/x/6/e/renault-koleos-rubber-mats-beige-allure-auto-cm-384-1100x1100-imaecjxkctf8hr2m.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
divinext-flexible-electronic-laptop-cooling-fan-di-111-usb,DivineXt Flexible Electronic Laptop Cooling Fan DI-111 USB USB Fan,"DivineXt Flexible Electronic Laptop Cooling Fan DI-111 USB USB Fan (Red, Bule, Pink, Green, Yellow)
                         Price: CAD $10.54
				
			Strong Wind,Suitable For Home Or Office On Table, Portable Small Size Design With Flexible Blades Avoiding Hurting, Using The Usb Plug Design,Easily Power By Pc Or Desktop When Working And Studying, Power By Usb 2.0 And Usb 1.0, Or 4 Pcs Batteries, You Could Buy A Usb Adapter Plug To Fit To Electric
Strong Wind,Suitable For Home Or Office On Table, Portable Small Size Design With Flexible Blades Avoiding Hurting, Using The Usb Plug Design,Easily Power By Pc Or Desktop When Working And Studying, Power By Usb 2.0 And Usb 1.0, Or 4 Pcs Batteries, You Could Buy A Usb Adapter Plug To Fit To Electric",DivineXt,Computers,Computers,TRUE,Color,"Red, Bule, Pink, Green, Yellow",Material,Plastic,Type,USB Fan,,100,shopify,50,deny,manual,7.02,10.54,TRUE,TRUE,,http://img5a.flixcart.com/image/usb-gadget/h/s/a/di-111-divinext-1100x1100-imaedh6qza8jdqfz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bluestone-aru-white-gold-diamond-14-k-ring,BlueStone The Aru White Gold Diamond 14 K Ring,BlueStone The Aru White Gold Diamond 14 K Ring - Buy BlueStone The Aru White Gold Diamond 14 K Ring only for CAD $702.29 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,BlueStone,Jewellery,Jewellery,TRUE,Color,White,Pack of,1,Type,Ring,,100,shopify,50,deny,manual,544.72,702.29,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/q/a/s/2028-14-14-bluestone-ring-1100x1100-imae9kcazuhhugnd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
jewelhub-18k-hallmarked-certified-diamond-gold-18-k-ring,Jewelhub 18K Hallmarked Certified Diamond Gold 18 K Ring,Jewelhub 18K Hallmarked Certified Diamond Gold 18 K Ring - Buy Jewelhub 18K Hallmarked Certified Diamond Gold 18 K Ring only for CAD $633.20 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Jewelhub,Jewellery,Jewellery,TRUE,Pack of,1,Type,Ring,,,,100,shopify,50,deny,manual,474.9,633.2,TRUE,TRUE,,http://img6a.flixcart.com/image/ring/6/q/s/jrg1514-si-i-s-12-12-jewelhub-ring-1100x1100-imadxj6yfkugwyxz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bull-s-eye-magnetic-cradle-less-hinge-technology-world-s-smallest-ball-head-type-car-mobile-holder-black,Bull's Eye Magnetic Cradle-Less Hinge Technology World'S Smallest Ball Head Type Car Mobile Holder Black,Buy Bull's Eye Magnetic Cradle-Less Hinge Technology World'S Smallest Ball Head Type Car Mobile Holder Black for CAD $38.70 Online. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Bull's Eye,Mobiles & Accessories,Mobiles & Accessories,TRUE,Color,Black,,,,,,100,shopify,50,deny,manual,28.14,38.7,TRUE,TRUE,,http://img5a.flixcart.com/image/car-cradle/mount/j/a/3/bull-s-eye-magnetic-cradle-less-hinge-technology-car-mobile-original-imaeckwgw3z38py5.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
lapguard-hp-pavilion-dv5-1015nr-6-cell-laptop-battery,Lapguard HP Pavilion dv5-1015nr 6 Cell Laptop Battery,Buy Lapguard HP Pavilion dv5-1015nr 6 Cell Laptop Battery only for Rs. 0.0 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Lapguard,Computers,Computers,TRUE,Color,Black,,,,,,100,shopify,50,deny,manual,29.9,70.38,TRUE,TRUE,,http://img5a.flixcart.com/image/laptop-battery/q/e/3/lapguard-hp-pavilion-dv5-1020tx-400x400-imadqd2c3y7esvz3.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
r18jewels-fashion-u-glittering-sparkling-metal-crystal-bangle-set,R18Jewels-Fashion&U Glittering Sparkling Metal Crystal Bangle Set,R18Jewels-Fashion&U Glittering Sparkling Metal Crystal Bangle Set - Buy R18Jewels-Fashion&U Glittering Sparkling Metal Crystal Bangle Set only for CAD $19.36 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,R18Jewels-Fashion&U,Jewellery,Jewellery,TRUE,Color,"Silver, White",Pack of,2,Type,Bangle Set,,100,shopify,50,deny,manual,6.49,19.36,TRUE,TRUE,,http://img6a.flixcart.com/image/bangle-bracelet-armlet/r/h/a/r18jfustnbbngl031008-2-6-r18jewels-fashion-u-2-original-imae5pu8zus3ejbg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
charu-fashionz-cer16-showpiece-33-cm,Charu Fashionz CER16 Showpiece  -  33 cm,"Charu Fashionz CER16 Showpiece  -  33 cm (Plastic, Multicolor)
                         Price: CAD $7.74
				
			Charu Fashionz introduces a wide range of home and décor products, which essentially consists of items like rangolis, idols, figurines, plates and storage boxes. The product in display is made from PVC and is finished in an attractive set of colors. Furthermore, it is a traditional styled rangoli that is made from polyvinyl chloride and is adorned with acrylic beads. Disclaimer: Due to the limitations of Cameras and the relative inconsistencies of various display monitors, the colours you see on your computer screen may not be totally accurate reproduction of the actual product. We strive to make our colours as accurate as possible, but screen images are intended as a guide only and should not be regarded as absolutely correct.Therefore you need to be certain that any slight variations occurring between the actual colour, and the representation on our website, will be acceptable.
Charu Fashionz introduces a wide range of home and décor products, which essentially consists of items like rangolis, idols, figurines, plates and storage boxes. The product in display is made from PVC and is finished in an attractive set of colors. Furthermore, it is a traditional styled rangoli that is made from polyvinyl chloride and is adorned with acrylic beads. Disclaimer: Due to the limitations of Cameras and the relative inconsistencies of various display monitors, the colours you see on your computer screen may not be totally accurate reproduction of the actual product. We strive to make our colours as accurate as possible, but screen images are intended as a guide only and should not be regarded as absolutely correct.Therefore you need to be certain that any slight variations occurring between the actual colour, and the representation on our website, will be acceptable.",Charu Fashionz,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Multicolor,Material,Plastic,Type,Ethnic,,100,shopify,50,deny,manual,6.16,7.74,TRUE,TRUE,,http://img5a.flixcart.com/image/showpiece-figurine/4/6/z/cer16-charu-fashionz-original-imaebzfdkjza8uyu.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
