Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gravolite-plain-yoga-blue-3-mm,"Gravolite Plain Yoga Blue 3 mm","Specifications of Gravolite Plain Yoga Blue 3 mm General Type Yoga Suitable for Indoor, Outdoor Designed for Home, Personal, Training,Practice Ideal For Men,Women, Kids Mat Features Shape Rectangular Slip-Resistant Yes Reversible Yes Surface Plain Dimensions Length 72 inch Width 26 inch Additional Features Provides Stable Non Slippery Platform for Workout In the Box Number of Contents in Sales Package Pack of 1 Sales Package 1 Yoga Mat","Gravolite","Sports & Fitness","Sports & Fitness",TRUE,Number of Contents in Sales Package,"Pack of 1",Type,"Yoga",,,,100,shopify,50,deny,manual,8.31,14.13,TRUE,TRUE,,http://img5a.flixcart.com/image/sport-mat/4/m/b/78-30-7-gravolite-plain-1100x1100-imaede3gu4jqn3fj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bean-house-xxxl-bag-cover-without-filling,"The Bean House XXXL Bean Bag  Cover (Without Filling)","The Bean House XXXL Bean Bag  Cover (Without Filling) (Blue, White)                         Price: CAD $61.58       Soccer Bean Bags are a perfect companion to your living room or you children's room Enjoyed both by kids as well as adults it is meant for all ages .Become a kid again and enjoying relaxing on a Soccer bean bag as you do your favourite activity.Soccer Bean Bags are a perfect companion to your living room or you children's room Enjoyed both by kids as well as adults it is meant for all ages .Become a kid again and enjoying relaxing on a Soccer bean bag as you do your favourite activity.","The Bean House","Furniture","Furniture",TRUE,Color,"Blue, White",Size,"XXXL",,,,100,shopify,50,deny,manual,21.1,61.58,TRUE,TRUE,,http://img6a.flixcart.com/image/bean-bag/a/7/u/cmf5368-comfy-bean-bags-xl-original-imae24yabgpvasdy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
buyer-s-beach-bb349,"Buyer's Beach BB349","Buyer's Beach BB349 (Brown) Price: CAD $17.58 Stylish In Every Discernment, These Multicolor Cups Will Procure An Individual Boundless Compliments From Your Companions. Likewise, This Specific Artistic Altered Can Be Light And Convenient, Chips Resistant And Additionally Dishwasher Danger Free.,Specifications of Buyer's Beach BB349 (Brown) General Brand Buyer's Beach Model Number BB349 Type Tea Dishwasher Safe Yes Material Ceramic Color Brown In the box Sales Package 4 Cups","Buyer's Beach","Kitchen & Dining","Kitchen & Dining",TRUE,Color,"Brown",Material,"Ceramic",Type,"Tea",,100,shopify,50,deny,manual,7.9,17.58,TRUE,TRUE,,http://img5a.flixcart.com/image/cup-saucer/n/p/c/bb349-buyer-s-beach-1100x1100-imaehtwwqxevryun.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
diviniti-mdf-color-religious-wall-hanging-size-4-5-mahaveer-showpiece-62-5-cm,"Diviniti MDF Color religious wall hanging Size 4.5 Mahaveer Showpiece  -  62.5 cm","Buy Diviniti MDF Color religious wall hanging Size 4.5 Mahaveer Showpiece  -  62.5 cm for CAD $639.23 online. Diviniti MDF Color religious wall hanging Size 4.5 Mahaveer Showpiece  -  62.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Diviniti","Home Decor & Festive Needs","Home Decor & Festive Needs",TRUE,Color,"Maroon",Material,"Wooden",Type,"Religious Idols",,100,shopify,50,deny,manual,639.23,639.23,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/z/q/x/dmdf-col-313-diviniti-1100x1100-imaebzszcdbf84br.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
tenda-te-fh1202-wireless-high-power-ac1200-dual-band-gigabit-wifi-router,"Tenda TE-FH1202 Wireless High Power AC1200 Dual Band Gigabit WiFi Router","Buy Tenda TE-FH1202 Wireless High Power AC1200 Dual Band Gigabit WiFi Router only for CAD $132.00 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Tenda","Computers","Computers",TRUE,Color,"Black",Type,"Range Extenders/Repeaters",,,,100,shopify,50,deny,manual,74.61,132.0,TRUE,TRUE,,http://img5a.flixcart.com/image/router/h/x/c/tenda-fh1202-1100x1100-imae77rtsfwfmdfp.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
karsci-men-s-solid-formal-shirt,"Karsci Men's Solid Formal Shirt","Karsci Men's Solid Formal Shirt - Buy Green Karsci Men's Solid Formal Shirt For Only CAD $31.66 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it","Slim","Clothing","Clothing",TRUE,Fit,"Slim",Number of Contents in Sales Package,"Pack of 1",Pattern,"Solid",,100,shopify,50,deny,manual,25.33,31.66,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/z/z/u/999-31-02-karsci-42-original-imaeb3recex69zwx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
colors-couture-women-s-solid-casual-shirt,"Colors Couture Women's Solid Casual Shirt","Colors Couture Women's Solid Casual Shirt - Buy Green Colors Couture Women's Solid Casual Shirt For Only CAD $14.06 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it","Regular Fit","Clothing","Clothing",TRUE,Fit,"Regular",Number of Contents in Sales Package,"Pack of 1",Pattern,"Solid",,100,shopify,50,deny,manual,8.78,14.06,TRUE,TRUE,,http://img5a.flixcart.com/image/shirt/r/f/c/green-island-lady-top-colors-couture-m-original-imae89gsq6gzfjzf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
reevolution-casual-short-sleeve-striped-women-s-orange-top,"Reevolution Casual Short Sleeve Striped Women's Orange Top","Key Features of Reevolution Casual Short Sleeve Striped Women's Orange Top Orange,Specifications of Reevolution Casual Short Sleeve Striped Women's Orange Top Top Details Sleeve Short Sleeve Belt Included No Number of Contents in Sales Package Pack of 1 Fabric Silk, Lycra Neck Fashion Neck General Details Pattern Striped Ideal For Women's Occasion Casual In the Box Top","Reevolution","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Striped",,,,100,shopify,50,deny,manual,12.3,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/top/s/z/v/1-1-wslt110061o-reevolution-s-original-imae9efuhamsguwt.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-332-car-mat-hyundai-santro-xing,"Allure Auto CM 332 Car Mat Hyundai Santro Xing","Buy Allure Auto CM 332 Car Mat Hyundai Santro Xing for CAD $49.28 online. Allure Auto CM 332 Car Mat Hyundai Santro Xing at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Allure Auto","Automotive","Automotive",TRUE,Color,"Beige",Material,"Rubber",Type,"Floor Mat",,100,shopify,50,deny,manual,16.19,49.28,TRUE,TRUE,,http://img6a.flixcart.com/image/car-mat/x/6/e/renault-koleos-rubber-mats-beige-allure-auto-cm-384-1100x1100-imaecjxkctf8hr2m.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
d-link-dir-600l,"D-Link DIR-600L","Buy D-Link DIR-600L only for CAD $48.05 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","D-Link","Computers","Computers",TRUE,Color,"Black",Type,"Wireless Without modem",,,,100,shopify,50,deny,manual,18.99,48.05,TRUE,TRUE,,http://img5a.flixcart.com/image/router/r/h/q/d-link-dir-600l-original-imae9j29jnddnpra.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
stanley-14-318-23-bolt-cutter,"Stanley 14-318-23 Bolt Cutter","Buy Stanley 14-318-23 Bolt Cutter for CAD $20.12 online. Stanley 14-318-23 Bolt Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Stanley","Tools & Hardware","Tools & Hardware",TRUE,Color,"Red, Black",Type,"Bolt Cutter",,,,100,shopify,50,deny,manual,17.56,20.12,TRUE,TRUE,,http://img6a.flixcart.com/image/cutter/s/h/8/14-336-23-stanley-original-imadu937gwfyee5h.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
raymond-abstract-single-blanket-orange,"Raymond Abstract Single Blanket Orange","Buy Raymond Abstract Single Blanket Orange at CAD $70.38 at bundl.it. Only Genuine Products. Free Shipping. Cash On Delivery!","Raymond","Home Furnishing","Home Furnishing",TRUE,Color,"Orange",Size,"Single",Type,"Blanket",,100,shopify,50,deny,manual,63.34,70.38,TRUE,TRUE,,http://img5a.flixcart.com/image/blanket/h/c/y/single-blanket-raymond-single-blanket-original-imae9bhqvygzakae.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
raymond-abstract-single-blanket-orange,,,,,,,Color,"Orange",Size,"Single",Type,"Blanket",BLAEAWAAPRBM9DRD,100,shopify,50,deny,manual,77.42,77.42,TRUE,TRUE,,http://img6a.flixcart.com/image/blanket/d/r/d/single-blanket-raymond-single-blanket-1100x1100-imaearkjzyby3zqt.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
raymond-abstract-single-blanket-orange,,,,,,,Color,"Orange",Size,"Single",Type,"Blanket",BLAE9CSTFZAMXSNE,100,shopify,50,deny,manual,67.94,75.49,TRUE,TRUE,,http://img6a.flixcart.com/image/blanket/s/n/e/single-blanket-raymond-single-blanket-original-imae9bhq84z38vmz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mb-cotton-set-towels,"MB Cotton Set of Towels","Buy MB Cotton Set of Towels at CAD $35.11 at bundl.it. Only Genuine Products. Free Shipping. Cash On Delivery!","MB","Home Furnishing","Home Furnishing",TRUE,Color,"Blue",Material,"Cotton",Type,"Set of Towels",,100,shopify,50,deny,manual,28.07,35.11,TRUE,TRUE,,http://img6a.flixcart.com/image/bath-towel/a/w/f/mbs5ts101-mb-sapphire-towel-gift-set-of-4-original-imaefugxexssfhkm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mb-cotton-set-towels,,,,,,,Color,"Blue",Material,"Cotton",Type,"Set of Towels",BTWEYFA942QUCJ6Q,100,shopify,50,deny,manual,21.03,26.31,TRUE,TRUE,,http://img5a.flixcart.com/image/bath-towel/j/6/q/mbl5ts002-mb-gift-set-of-4-original-imaeyf5ssz4rywv2.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mb-cotton-set-towels,,,,,,,Color,"Blue",Material,"Cotton",Type,"Set of Towels",BTWEYY3C9MRZJETW,100,shopify,50,deny,manual,5.72,11.18,TRUE,TRUE,,http://img5a.flixcart.com/image/bath-towel/e/t/w/mbb5bt001-mb-baby-original-imaeyw48aefemure.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-1170-car-mat-honda-city,"Allure Auto CM 1170 Car Mat Honda City","Buy Allure Auto CM 1170 Car Mat Honda City for CAD $86.24 online. Allure Auto CM 1170 Car Mat Honda City at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Allure Auto","Automotive","Automotive",TRUE,Color,"Grey",Material,"Rubber",Type,"Floor Mat",,100,shopify,50,deny,manual,28.14,86.24,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/z/z/9/skoda-rapid-anti-slip-noodle-car-floor-mats-set-of-5-grey-allure-1100x1100-imaecjxhbzaqrmge.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bestsuit-black-micro-usb-type-lg-optimus-usb-cable,"BESTSUIT Black Micro-Usb Type For LG OPTIMUS USB Cable","Key Features of BESTSUIT Black Micro-Usb Type For LG OPTIMUS USB Cable High Speed Data Cable Durable Durable genuine product,BESTSUIT Black Micro-Usb Type For LG OPTIMUS USB Cable (Black) Price: CAD $8.78 Brand new Genuine USB cable Designed for connection of smartphone to USB supported devices including Android smartphones and USB charger. This cable allows you to connect your smartphone to your laptop for simultaneous charging and syncing/exchanging of your data. Buy from BESTSUIT for Genuine accessories.,Specifications of BESTSUIT Black Micro-Usb Type For LG OPTIMUS USB Cable (Black) In The Box Number of Contents in Sales Package 1 Sales Package 1 General Brand BESTSUIT Suitable For CHARGER, MOBILE, PC, LAPTOP Cable Length 1 m Model Black Micro-Usb Type For LG OPTIMUS Cable Type High Speed Cable 150 Mbps Speed 150 Mbps Speed Compatible Devices Mobile Type USB Cable Cable Round Part Number USB-M-10 Connector 2 Micro USB - B Type Connector 1 A TYPE Color Black","BESTSUIT","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"Black",Number of Contents in Sales Package,"1",Type,"USB Cable",,100,shopify,50,deny,manual,3.43,8.78,TRUE,TRUE,,http://img6a.flixcart.com/image/data-cable/usb-cable/d/d/f/bestsuit-black-micro-usb-type-for-lg-optimus-original-imaegnt8tndvchz8.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aagam-tm-rttx4-stainless-steel-mug,"Aagam TM-RTTX4 Stainless Steel Mug","Key Features of Aagam TM-RTTX4 Stainless Steel Mug Pack of 4,Specifications of Aagam TM-RTTX4 Stainless Steel Mug (80 ml, Pack of 4) General Mug Capacity 80 ml Material Stainless Steel Microwave Safe No Dimensions Weight 500 g","Aagam","Kitchen & Dining","Kitchen & Dining",TRUE,Material,"Stainless Steel",,,,,,100,shopify,50,deny,manual,4.38,12.3,TRUE,TRUE,,http://img5a.flixcart.com/image/mug/m/g/9/4-aagam-tm-rttx4-original-imaehu8tmwgdakqj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-1253-car-mat-tata-nano,"Allure Auto CM 1253 Car Mat Tata Nano","Buy Allure Auto CM 1253 Car Mat Tata Nano for CAD $86.24 online. Allure Auto CM 1253 Car Mat Tata Nano at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Allure Auto","Automotive","Automotive",TRUE,Color,"Grey",Material,"Rubber",Type,"Floor Mat",,100,shopify,50,deny,manual,28.14,86.24,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/z/z/9/skoda-rapid-anti-slip-noodle-car-floor-mats-set-of-5-grey-allure-1100x1100-imaecjxhbzaqrmge.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
raymond-abstract-double-blanket-pink,"Raymond Abstract Double Blanket Pink","Buy Raymond Abstract Double Blanket Pink at CAD $66.86 at bundl.it. Only Genuine Products. Free Shipping. Cash On Delivery!","Raymond","Home Furnishing","Home Furnishing",TRUE,Color,"Pink",Size,"Double",Type,"Blanket",,100,shopify,50,deny,manual,66.86,66.86,TRUE,TRUE,,http://img6a.flixcart.com/image/blanket/h/a/x/double-blanket-raymond-double-blanket-1100x1100-imaeazmwz2tz7qrx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-252-car-mat-tata-bolt,"Allure Auto CM 252 Car Mat Tata Bolt","Buy Allure Auto CM 252 Car Mat Tata Bolt for CAD $55.44 online. Allure Auto CM 252 Car Mat Tata Bolt at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Allure Auto","Automotive","Automotive",TRUE,Color,"Black",Material,"Vinyl",Type,"Floor Mat",,100,shopify,50,deny,manual,23.76,55.44,TRUE,TRUE,,http://img6a.flixcart.com/image/car-mat/m/f/t/maruti-eeco-carpet-mats-black-allure-auto-cm-217-1100x1100-imaecjxkzjh9jj7a.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
riot-jeans-casual-sleeveless-printed-women-s-top,"Riot Jeans Casual Sleeveless Printed Women's Top","Key Features of Riot Jeans Casual Sleeveless Printed Women's Top STONE BLUE,Riot Jeans Casual Sleeveless Printed Women's Top Price: CAD $15.82 Set yourself up for a day of comfort when you're wearing this racer back tank top. Featuring tribal print from the scoop neckline to the hem, stud work, this sleeveless top is ideal for pairing with jeans or shorts on a warm, summery day.,Specifications of Riot Jeans Casual Sleeveless Printed Women's Top Top Details Sleeve Sleeveless Belt Included No Number of Contents in Sales Package Pack of 1 Fabric Cotton Type Top Neck Round Neck General Details Pattern Printed Ideal For Women's Occasion Casual Fabric Care Mild Machine Wash In the Box 1 Top","Riot Jeans","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",Type,"Top",,100,shopify,50,deny,manual,11.07,15.82,TRUE,TRUE,,http://img5a.flixcart.com/image/top/r/2/z/rtw44k01o-aw15-r134-r-27-riot-jeans-xs-original-imaegfuvy9txhvun.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
grafion-comfort-feel-women-s-tube-bra,"Grafion by Grafion - Comfort Feel Women's Tube Bra","Grafion by Grafion - Comfort Feel Women's Tube Bra                         Price: CAD $11.42       So pretty and feminine, this white coloured bra from Grafion will certainly impress you at the very first glance. This regular-fit bra will certainly make you feel beautiful and comfortable within. Moreover, this wirefree and non-padded bra is ideal for daily wear and is made from soft blend of cotton-lycra.So pretty and feminine, this white coloured bra from Grafion will certainly impress you at the very first glance. This regular-fit bra will certainly make you feel beautiful and comfortable within. Moreover, this wirefree and non-padded bra is ideal for daily wear and is made from soft blend of cotton-lycra.","White","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Solid",color,"White",,100,shopify,50,deny,manual,4.91,11.42,TRUE,TRUE,,http://img6a.flixcart.com/image/bra/t/n/z/ln008wh-grafion-32-original-imae8qehvddskcfm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
grafion-comfort-feel-women-s-tube-bra,,,,,,,Number of Contents in Sales Package,"Pack of 3",Pattern,"Printed",color,"Multicolor",BRAEBCY3MM4KMB3Q,100,shopify,50,deny,manual,7.02,26.38,TRUE,TRUE,,http://img5a.flixcart.com/image/bra/b/3/q/ln016bklpkwh3-grafion-free-original-imaebchygwjdj52s.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gaga-canvas-painting,"GAGA Canvas Painting","Key Features of GAGA Canvas Painting Theme: Hand Painting Frame Included,Specifications of GAGA Canvas Painting (18 inch x 24 inch) General Brand GAGA Model Number AM543347 Frame Included Yes Painting Type Canvas Painting Theme Hand Painting Dimensions Weight 2.5 kg Height 18 inch Width 24 inch In the Box Pack of 1","GAGA","Home Decor & Festive Needs","Home Decor & Festive Needs",TRUE,Pack of,"1",,,,,,100,shopify,50,deny,manual,383.33,695.2,TRUE,TRUE,,http://img5a.flixcart.com/image/painting/q/z/f/am543348-gaga-1100x1100-imaeguj4zhvweguh.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gaga-canvas-painting,,,,,,,Pack of,"1",,,,,PTGEGUZVM4X9XZWG,100,shopify,50,deny,manual,383.33,695.2,TRUE,TRUE,,http://img5a.flixcart.com/image/painting/z/w/g/am543384-gaga-original-imaeguj4zhcjuz3p.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gaga-canvas-painting,,,,,,,Pack of,"1",,,,,PTGEGUP6CFE4G5XT,100,shopify,50,deny,manual,341.09,617.76,TRUE,TRUE,,http://img6a.flixcart.com/image/painting/4/2/q/am543514-gaga-1100x1100-imaeguj4cb3ekgnu.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gaga-canvas-painting,,,,,,,Pack of,"1",,,,,PTGEGUPGE9HAB84Z,100,shopify,50,deny,manual,153.47,277.78,TRUE,TRUE,,http://img6a.flixcart.com/image/painting/9/g/q/am543620-gaga-original-imaeguj4hfw46p9b.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gaga-canvas-painting,,,,,,,Pack of,"1",,,,,PTGEGUPG2NAHGUJM,100,shopify,50,deny,manual,74.27,134.43,TRUE,TRUE,,http://img6a.flixcart.com/image/painting/9/g/q/am543620-gaga-original-imaeguj4hfw46p9b.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
